State,Date,Total,Category
California,06/20/20,511224572,Beverages
California,06/27/20,501189180,Beverages
California,07/04/20,524091904,Beverages
California,07/11/20,511429520,Beverages
California,07/18/20,444905838,Beverages
California,07/25/20,518236996,Beverages
California,08/01/20,506263932,Beverages
California,08/08/20,505655927,Beverages
California,08/15/20,413066868,Beverages
California,08/22/20,484412944,Beverages
California,08/29/20,512487214,Beverages
California,09/05/20,420950519,Beverages
California,09/12/20,418879377,Beverages
California,09/19/20,453502932,Beverages
California,09/26/20,440380914,Beverages
California,10/03/20,513855705,Beverages
California,10/10/20,439400995,Beverages
California,10/17/20,525958081,Beverages
California,10/24/20,449377706,Beverages
California,10/31/20,442435845,Beverages
California,11/07/20,454229540,Beverages
California,11/14/20,445339425,Beverages
California,11/21/20,429090194,Beverages
California,11/28/20,438588083,Beverages
California,12/05/20,424373255,Beverages
California,12/12/20,390245410,Beverages
California,12/19/20,393463956,Beverages
California,12/26/20,422995637,Beverages
California,01/02/21,412103808,Beverages
California,01/09/21,430458076,Beverages
California,01/16/21,432745276,Beverages
California,01/23/21,411315775,Beverages
California,01/30/21,414987283,Beverages
California,02/06/21,429146713,Beverages
California,02/13/21,421464744,Beverages
California,02/20/21,432582057,Beverages
California,02/27/21,363558310,Beverages
California,03/06/21,508644690,Beverages
California,03/13/21,510803894,Beverages
California,03/20/21,499699627,Beverages
California,03/27/21,507412590,Beverages
California,04/03/21,482724815,Beverages
California,04/10/21,500658164,Beverages
California,04/17/21,510404318,Beverages
California,04/24/21,511074297,Beverages
California,05/01/21,520354201,Beverages
California,05/08/21,447197568,Beverages
California,05/15/21,498065741,Beverages
California,05/22/21,478189217,Beverages
California,05/29/21,505143758,Beverages
California,06/05/21,525816738,Beverages
California,06/12/21,522992955,Beverages
California,06/19/21,542861041,Beverages
California,06/26/21,542639556,Beverages
California,07/03/21,532226406,Beverages
California,07/10/21,505818537,Beverages
California,07/17/21,519208925,Beverages
California,07/24/21,538398508,Beverages
California,07/31/21,499218419,Beverages
California,08/07/21,531636974,Beverages
California,08/14/21,503262821,Beverages
California,08/21/21,495548871,Beverages
California,08/28/21,505968748,Beverages
California,09/04/21,455953100,Beverages
California,09/11/21,442141935,Beverages
California,09/18/21,418365041,Beverages
California,09/25/21,440550349,Beverages
California,10/02/21,452755876,Beverages
California,10/09/21,425812591,Beverages
California,10/16/21,458642543,Beverages
California,10/23/21,444208891,Beverages
California,10/30/21,434209761,Beverages
California,11/06/21,460160263,Beverages
California,11/13/21,460216114,Beverages
California,11/20/21,432791864,Beverages
California,11/27/21,435187573,Beverages
California,12/04/21,423086089,Beverages
California,12/11/21,411884170,Beverages
California,12/18/21,405203331,Beverages
California,12/25/21,403343159,Beverages
California,01/01/22,408020971,Beverages
California,01/08/22,402243002,Beverages
California,01/15/22,413878897,Beverages
California,01/22/22,433444955,Beverages
California,01/29/22,426055280,Beverages
California,02/05/22,409807799,Beverages
California,02/12/22,446561719,Beverages
California,02/19/22,427601858,Beverages
California,02/26/22,448253742,Beverages
California,03/05/22,518172628,Beverages
California,03/12/22,507044707,Beverages
California,03/19/22,505097672,Beverages
California,03/26/22,510840007,Beverages
California,04/02/22,522838469,Beverages
California,04/09/22,521287571,Beverages
California,04/16/22,518457646,Beverages
California,04/23/22,499143846,Beverages
California,04/30/22,496025770,Beverages
California,05/07/22,504282864,Beverages
California,05/14/22,534010556,Beverages
California,05/21/22,498410298,Beverages
California,05/28/22,483899657,Beverages
California,06/04/22,557512700,Beverages
California,06/11/22,529244849,Beverages
California,06/18/22,540120146,Beverages
California,06/25/22,514285139,Beverages
California,07/02/22,564086707,Beverages
California,07/09/22,528804367,Beverages
California,07/16/22,668719571,Beverages
California,07/23/22,551671530,Beverages
California,07/30/22,544258022,Beverages
California,08/06/22,530088850,Beverages
California,08/13/22,534503548,Beverages
California,08/20/22,535963579,Beverages
California,08/27/22,448773394,Beverages
California,09/03/22,436148670,Beverages
California,09/10/22,442005686,Beverages
California,09/17/22,434958018,Beverages
California,09/24/22,460738200,Beverages
California,10/01/22,465912047,Beverages
California,10/08/22,431365927,Beverages
California,10/15/22,450435206,Beverages
California,10/22/22,443184785,Beverages
California,10/29/22,444733868,Beverages
California,11/05/22,456715683,Beverages
California,11/12/22,454291369,Beverages
California,11/19/22,438632875,Beverages
California,11/26/22,471890395,Beverages
California,12/03/22,394137727,Beverages
California,12/10/22,404824068,Beverages
California,12/17/22,421947800,Beverages
California,12/24/22,424689129,Beverages
California,12/31/22,416290620,Beverages
Colorado,01/12/19,78850855,Beverages
Colorado,01/19/19,85002142,Beverages
Colorado,01/26/19,86508459,Beverages
Colorado,02/02/19,84586684,Beverages
Colorado,02/09/19,83429596,Beverages
Colorado,02/16/19,81735223,Beverages
Colorado,02/23/19,86639979,Beverages
Colorado,03/02/19,99612147,Beverages
Colorado,03/09/19,102665660,Beverages
Colorado,03/16/19,87232938,Beverages
Colorado,03/23/19,100461291,Beverages
Colorado,03/30/19,95880451,Beverages
Colorado,04/06/19,102120040,Beverages
Colorado,04/13/19,94871209,Beverages
Colorado,04/20/19,94732103,Beverages
Colorado,04/27/19,103692955,Beverages
Colorado,05/04/19,95112505,Beverages
Colorado,05/11/19,96382703,Beverages
Colorado,05/18/19,99822369,Beverages
Colorado,05/25/19,97609632,Beverages
Colorado,06/01/19,109636486,Beverages
Colorado,06/08/19,103708344,Beverages
Colorado,06/15/19,105472937,Beverages
Colorado,06/22/19,100738333,Beverages
Colorado,06/29/19,103482041,Beverages
Colorado,07/06/19,102039639,Beverages
Colorado,07/13/19,106186388,Beverages
Colorado,07/20/19,126002006,Beverages
Colorado,07/27/19,97979688,Beverages
Colorado,08/03/19,104133059,Beverages
Colorado,08/10/19,102551701,Beverages
Colorado,08/17/19,101505845,Beverages
Colorado,08/24/19,103294628,Beverages
Colorado,08/31/19,96654944,Beverages
Colorado,09/07/19,82503148,Beverages
Colorado,09/14/19,84298003,Beverages
Colorado,09/21/19,86239294,Beverages
Colorado,09/28/19,83211716,Beverages
Colorado,10/05/19,89441096,Beverages
Colorado,10/12/19,87728809,Beverages
Colorado,10/19/19,87593616,Beverages
Colorado,10/26/19,85920884,Beverages
Colorado,11/02/19,83966554,Beverages
Colorado,11/09/19,88916650,Beverages
Colorado,11/16/19,90657274,Beverages
Colorado,11/23/19,86448051,Beverages
Colorado,11/30/19,86698668,Beverages
Colorado,12/07/19,83094934,Beverages
Colorado,12/14/19,80053377,Beverages
Colorado,12/21/19,79258762,Beverages
Colorado,12/28/19,81596011,Beverages
Colorado,01/04/20,79264836,Beverages
Colorado,01/11/20,99070000,Beverages
Colorado,01/18/20,80057957,Beverages
Colorado,01/25/20,80407192,Beverages
Colorado,02/01/20,80329686,Beverages
Colorado,02/08/20,86879912,Beverages
Colorado,02/15/20,83504882,Beverages
Colorado,02/22/20,87919619,Beverages
Colorado,02/29/20,83147885,Beverages
Colorado,03/07/20,96391947,Beverages
Colorado,03/14/20,103286195,Beverages
Colorado,03/21/20,95932014,Beverages
Colorado,03/28/20,105539561,Beverages
Colorado,04/04/20,103530230,Beverages
Colorado,04/11/20,99550679,Beverages
Colorado,04/18/20,96787218,Beverages
Colorado,04/25/20,103143124,Beverages
Colorado,05/02/20,120501118,Beverages
Colorado,05/09/20,98010384,Beverages
Colorado,05/16/20,99146747,Beverages
Colorado,05/23/20,98834135,Beverages
Colorado,05/30/20,98707677,Beverages
Colorado,06/06/20,88101412,Beverages
Colorado,06/13/20,111326435,Beverages
Colorado,06/20/20,104802748,Beverages
Colorado,06/27/20,104914038,Beverages
Colorado,07/04/20,109597054,Beverages
Colorado,07/11/20,100399872,Beverages
Colorado,07/18/20,107785066,Beverages
Colorado,07/25/20,101007576,Beverages
Colorado,08/01/20,106411600,Beverages
Colorado,08/08/20,106509282,Beverages
Colorado,08/15/20,104400427,Beverages
Colorado,08/22/20,104907935,Beverages
Colorado,08/29/20,103932668,Beverages
Colorado,09/05/20,84911394,Beverages
Colorado,09/12/20,91846757,Beverages
Colorado,09/19/20,83527028,Beverages
Colorado,09/26/20,84293478,Beverages
Colorado,10/03/20,90357659,Beverages
Colorado,10/10/20,87750933,Beverages
Colorado,10/17/20,89935963,Beverages
Colorado,10/24/20,88939461,Beverages
Colorado,10/31/20,86665224,Beverages
Colorado,11/07/20,90502248,Beverages
Colorado,11/14/20,90459817,Beverages
Colorado,11/21/20,86657981,Beverages
Colorado,11/28/20,85783463,Beverages
Colorado,12/05/20,83518850,Beverages
Colorado,12/12/20,78878047,Beverages
Colorado,12/19/20,85170019,Beverages
Colorado,12/26/20,83671841,Beverages
Colorado,01/02/21,84709676,Beverages
Colorado,01/09/21,82550564,Beverages
Colorado,01/16/21,101684382,Beverages
Colorado,01/23/21,87666123,Beverages
Colorado,01/30/21,81097065,Beverages
Colorado,02/06/21,87938268,Beverages
Colorado,02/13/21,88348625,Beverages
Colorado,02/20/21,86264489,Beverages
Colorado,02/27/21,83596534,Beverages
Colorado,03/06/21,103122079,Beverages
Colorado,03/13/21,99051676,Beverages
Colorado,03/20/21,88232557,Beverages
Colorado,03/27/21,97191602,Beverages
Colorado,04/03/21,100857556,Beverages
Colorado,04/10/21,98164509,Beverages
Colorado,04/17/21,102057277,Beverages
Colorado,04/24/21,97662071,Beverages
Colorado,05/01/21,102518309,Beverages
Colorado,05/08/21,102666972,Beverages
Colorado,05/15/21,104369108,Beverages
Colorado,05/22/21,104170945,Beverages
Colorado,05/29/21,96206638,Beverages
Colorado,06/05/21,107685085,Beverages
Colorado,06/12/21,111203797,Beverages
Colorado,06/19/21,108541516,Beverages
Colorado,06/26/21,103949826,Beverages
Colorado,07/03/21,106425905,Beverages
Colorado,07/10/21,103540768,Beverages
Colorado,07/17/21,108405625,Beverages
Colorado,07/24/21,109882680,Beverages
Colorado,07/31/21,103934826,Beverages
Colorado,08/07/21,107212078,Beverages
Colorado,08/14/21,102818739,Beverages
Colorado,08/21/21,102123747,Beverages
Colorado,08/28/21,103856509,Beverages
Colorado,09/04/21,88027731,Beverages
Colorado,09/11/21,101797683,Beverages
Colorado,09/18/21,89676362,Beverages
Colorado,09/25/21,92646726,Beverages
Colorado,10/02/21,84878517,Beverages
Colorado,10/09/21,86440287,Beverages
Colorado,10/16/21,88665500,Beverages
Colorado,10/23/21,88620653,Beverages
Colorado,10/30/21,91298427,Beverages
Colorado,11/06/21,85731496,Beverages
Colorado,11/13/21,93836751,Beverages
Colorado,11/20/21,86106244,Beverages
Colorado,11/27/21,88539941,Beverages
Colorado,12/04/21,81562372,Beverages
Colorado,12/11/21,99182053,Beverages
Colorado,12/18/21,79698882,Beverages
Colorado,12/25/21,81917466,Beverages
Colorado,01/01/22,87880095,Beverages
Colorado,01/08/22,83043713,Beverages
Colorado,01/15/22,85077239,Beverages
Colorado,01/22/22,82279179,Beverages
Colorado,01/29/22,82472449,Beverages
Colorado,02/05/22,90502536,Beverages
Colorado,02/12/22,87677198,Beverages
Colorado,02/19/22,86439189,Beverages
Colorado,02/26/22,83904920,Beverages
Colorado,03/05/22,107921339,Beverages
Colorado,03/12/22,107932433,Beverages
Colorado,03/19/22,102779550,Beverages
Colorado,03/26/22,106152064,Beverages
Colorado,04/02/22,101293985,Beverages
Colorado,04/09/22,100680064,Beverages
Colorado,04/16/22,103360975,Beverages
Colorado,04/23/22,104710077,Beverages
Colorado,04/30/22,99380017,Beverages
Colorado,05/07/22,100256543,Beverages
Colorado,05/14/22,106350230,Beverages
Colorado,05/21/22,102592403,Beverages
Colorado,05/28/22,105580293,Beverages
Colorado,06/04/22,106282939,Beverages
Colorado,06/11/22,110999279,Beverages
Colorado,06/18/22,109463907,Beverages
Colorado,06/25/22,105653824,Beverages
Colorado,07/02/22,112485718,Beverages
Colorado,07/09/22,107649297,Beverages
Colorado,07/16/22,109062589,Beverages
Colorado,07/23/22,102166148,Beverages
Colorado,07/30/22,109529416,Beverages
Colorado,08/06/22,101002324,Beverages
Colorado,08/13/22,102108286,Beverages
Colorado,08/20/22,101300992,Beverages
Colorado,08/27/22,107119956,Beverages
Colorado,09/03/22,87872833,Beverages
Colorado,09/10/22,93763867,Beverages
Colorado,09/17/22,87833564,Beverages
Colorado,09/24/22,94481081,Beverages
Colorado,10/01/22,85840586,Beverages
Colorado,10/08/22,89834851,Beverages
Colorado,10/15/22,90637378,Beverages
Colorado,10/22/22,86913306,Beverages
Colorado,10/29/22,93665942,Beverages
Colorado,11/05/22,93574342,Beverages
Colorado,11/12/22,88734230,Beverages
Colorado,11/19/22,89918075,Beverages
Colorado,11/26/22,93067110,Beverages
Colorado,12/03/22,86070248,Beverages
Colorado,12/10/22,87564152,Beverages
Colorado,12/17/22,81697355,Beverages
Colorado,12/24/22,87618692,Beverages
Colorado,12/31/22,88721492,Beverages
Connecticut,01/12/19,44269095,Beverages
Connecticut,01/19/19,43913744,Beverages
Connecticut,01/26/19,44363384,Beverages
Connecticut,02/02/19,46765138,Beverages
Connecticut,02/09/19,46004545,Beverages
Connecticut,02/16/19,44549089,Beverages
Connecticut,02/23/19,48082447,Beverages
Connecticut,03/02/19,57173889,Beverages
Connecticut,03/09/19,57419074,Beverages
Connecticut,03/16/19,55616528,Beverages
Connecticut,03/23/19,57048955,Beverages
Connecticut,03/30/19,45158743,Beverages
Connecticut,04/06/19,63293123,Beverages
Connecticut,04/13/19,57084745,Beverages
Connecticut,04/20/19,56132327,Beverages
Connecticut,04/27/19,56709084,Beverages
Connecticut,05/04/19,54822782,Beverages
Connecticut,05/11/19,53410079,Beverages
Connecticut,05/18/19,55955647,Beverages
Connecticut,05/25/19,53210503,Beverages
Connecticut,06/01/19,60770066,Beverages
Connecticut,06/08/19,56629108,Beverages
Connecticut,06/15/19,60121969,Beverages
Connecticut,06/22/19,56392785,Beverages
Connecticut,06/29/19,56693142,Beverages
Connecticut,07/06/19,58662189,Beverages
Connecticut,07/13/19,57600489,Beverages
Connecticut,07/20/19,58528887,Beverages
Connecticut,07/27/19,58992420,Beverages
Connecticut,08/03/19,53920084,Beverages
Connecticut,08/10/19,54780303,Beverages
Connecticut,08/17/19,53135540,Beverages
Connecticut,08/24/19,57294287,Beverages
Connecticut,08/31/19,57020833,Beverages
Connecticut,09/07/19,48539737,Beverages
Connecticut,09/14/19,47839892,Beverages
Connecticut,09/21/19,39411621,Beverages
Connecticut,09/28/19,47296027,Beverages
Connecticut,10/05/19,49693521,Beverages
Connecticut,10/12/19,49304406,Beverages
Connecticut,10/19/19,49849979,Beverages
Connecticut,10/26/19,42394134,Beverages
Connecticut,11/02/19,46370321,Beverages
Connecticut,11/09/19,48256300,Beverages
Connecticut,11/16/19,48904181,Beverages
Connecticut,11/23/19,51263335,Beverages
Connecticut,11/30/19,58588157,Beverages
Connecticut,12/07/19,42440142,Beverages
Connecticut,12/14/19,43150808,Beverages
Connecticut,12/21/19,47235176,Beverages
Connecticut,12/28/19,46293880,Beverages
Connecticut,01/04/20,47876393,Beverages
Connecticut,01/11/20,46230448,Beverages
Connecticut,01/18/20,46384444,Beverages
Connecticut,01/25/20,46263484,Beverages
Connecticut,02/01/20,44969626,Beverages
Connecticut,02/08/20,38982988,Beverages
Connecticut,02/15/20,47034291,Beverages
Connecticut,02/22/20,47830301,Beverages
Connecticut,02/29/20,46569231,Beverages
Connecticut,03/07/20,53075583,Beverages
Connecticut,03/14/20,57660574,Beverages
Connecticut,03/21/20,56292052,Beverages
Connecticut,03/28/20,54051229,Beverages
Connecticut,04/04/20,54350115,Beverages
Connecticut,04/11/20,53166916,Beverages
Connecticut,04/18/20,58440600,Beverages
Connecticut,04/25/20,55684981,Beverages
Connecticut,05/02/20,57251602,Beverages
Connecticut,05/09/20,53105886,Beverages
Connecticut,05/16/20,57274776,Beverages
Connecticut,05/23/20,56587281,Beverages
Connecticut,05/30/20,54914822,Beverages
Connecticut,06/06/20,58998324,Beverages
Connecticut,06/13/20,58705362,Beverages
Connecticut,06/20/20,59360563,Beverages
Connecticut,06/27/20,58095303,Beverages
Connecticut,07/04/20,58853150,Beverages
Connecticut,07/11/20,58929991,Beverages
Connecticut,07/18/20,57509817,Beverages
Connecticut,07/25/20,56473128,Beverages
Connecticut,08/01/20,57712084,Beverages
Connecticut,08/08/20,57154129,Beverages
Connecticut,08/15/20,56385917,Beverages
Connecticut,08/22/20,53739283,Beverages
Connecticut,08/29/20,55207917,Beverages
Connecticut,09/05/20,46360190,Beverages
Connecticut,09/12/20,47406752,Beverages
Connecticut,09/19/20,47630044,Beverages
Connecticut,09/26/20,46969991,Beverages
Connecticut,10/03/20,47411253,Beverages
Connecticut,10/10/20,58348782,Beverages
Connecticut,10/17/20,46457207,Beverages
Connecticut,10/24/20,50466998,Beverages
Connecticut,10/31/20,48780347,Beverages
Connecticut,11/07/20,47782199,Beverages
Connecticut,11/14/20,47147477,Beverages
Connecticut,11/21/20,51227367,Beverages
Connecticut,11/28/20,51521864,Beverages
Connecticut,12/05/20,46922860,Beverages
Connecticut,12/12/20,43344465,Beverages
Connecticut,12/19/20,43686732,Beverages
Connecticut,12/26/20,48038316,Beverages
Connecticut,01/02/21,45840492,Beverages
Connecticut,01/09/21,48136230,Beverages
Connecticut,01/16/21,45522555,Beverages
Connecticut,01/23/21,45975618,Beverages
Connecticut,01/30/21,49339546,Beverages
Connecticut,02/06/21,59004085,Beverages
Connecticut,02/13/21,46525138,Beverages
Connecticut,02/20/21,48388405,Beverages
Connecticut,02/27/21,46223236,Beverages
Connecticut,03/06/21,56027155,Beverages
Connecticut,03/13/21,54284443,Beverages
Connecticut,03/20/21,57955380,Beverages
Connecticut,03/27/21,54233230,Beverages
Connecticut,04/03/21,59147464,Beverages
Connecticut,04/10/21,57653447,Beverages
Connecticut,04/17/21,68554319,Beverages
Connecticut,04/24/21,54476294,Beverages
Connecticut,05/01/21,54449625,Beverages
Connecticut,05/08/21,57021708,Beverages
Connecticut,05/15/21,56228794,Beverages
Connecticut,05/22/21,58588990,Beverages
Connecticut,05/29/21,56687707,Beverages
Connecticut,06/05/21,60300597,Beverages
Connecticut,06/12/21,59694428,Beverages
Connecticut,06/19/21,61823797,Beverages
Connecticut,06/26/21,59441840,Beverages
Connecticut,07/03/21,56734776,Beverages
Connecticut,07/10/21,61033622,Beverages
Connecticut,07/17/21,56147052,Beverages
Connecticut,07/24/21,60406250,Beverages
Connecticut,07/31/21,56399503,Beverages
Connecticut,08/07/21,57408227,Beverages
Connecticut,08/14/21,58919146,Beverages
Connecticut,08/21/21,50507403,Beverages
Connecticut,08/28/21,57562534,Beverages
Connecticut,09/04/21,50336627,Beverages
Connecticut,09/11/21,47649276,Beverages
Connecticut,09/18/21,47453259,Beverages
Connecticut,09/25/21,48411653,Beverages
Connecticut,10/02/21,46831128,Beverages
Connecticut,10/09/21,49870238,Beverages
Connecticut,10/16/21,47156673,Beverages
Connecticut,10/23/21,48441308,Beverages
